mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
2	1	4	4.0	0	0	4/2	21	1	1	1	1		1	43	G2	2	10
2	1	4	1.0	0	0	4/2	14	1	1/4	1/4	1		5	59	B3	3	0
2	1	5	0.5	1/4	1/4	4/2	14	1	1/8	1/8	1		5	59	B3	3	1
2	1	11/2	0.5	3/8	3/8	4/2	14	1	1/8	1/8	1		5	59	B3	3	2
2	1	6	1.5	1/2	1/2	4/2	14	1	3/8	1/4	3/2		2	62	D4	4	3
2	1	15/2	0.5	7/8	7/8	4/2	14	1	1/8	1/8	1		3	57	A3	3	4
2	1	8	4.0	1	1	4/2	21	1	1	1	1		1	43	G2	2	11
2	1	8	2.0	1	1	4/2	14	1	1/2	1/2	1		5	59	B3	3	5
2	1	10	0.5	3/2	3/2	4/2	14	1	1/8	1/8	1		5	59	B3	3	6
2	1	21/2	0.5	13/8	13/8	4/2	14	1	1/8	1/8	1		2	62	D4	4	7
2	1	11	0.5	7/4	7/4	4/2	14	1	1/8	1/8	1		2	62	D4	4	8
2	1	23/2	0.5	15/8	15/8	4/2	14	1	1/8	1/8	1		0	60	C4	4	9
3	2	12	3.0	0	0	4/2	21	1	3/4	1/2	3/2		0	48	C3	3	21
3	2	12	1.5	0	0	4/2	14	1	3/8	1/4	3/2		4	64	E4	4	12
3	2	27/2	0.5	3/8	3/8	4/2	14	1	1/8	1/8	1		2	62	D4	4	13
3	2	14	0.5	1/2	1/2	4/2	14	1	1/8	1/8	1		0	60	C4	4	14
3	2	29/2	0.5	5/8	5/8	4/2	14	1	1/8	1/8	1		5	59	B3	3	15
3	2	15	1.0	3/4	3/4	4/2	21	1	1/4	1/4	1		4	52	E3	3	22
3	2	15	0.5	3/4	3/4	4/2	14	1	1/8	1/8	1		3	57	A3	3	16
3	2	31/2	0.5	7/8	7/8	4/2	14	1	1/8	1/8	1		1	55	G3	3	17
3	2	16	4.0	1	1	4/2	21	1	1	1	1		2	50	D3	3	23
3	2	16	2.0	1	1	4/2	14	1	1/2	1/2	1		3	57	A3	3	18
3	2	18	1.0	3/2	3/2	4/2	14	1	1/4	1/4	1		3	57	A3	3	19
3	2	19	1.0	7/4	7/4	4/2	14	1	1/4	1/4	1		6	54	F#3	3	20
4	3	20	4.0	0	0	4/2	21	1	1	1	1		1	43	G2	2	33
4	3	20	2.0	0	0	4/2	14	1	1/2	1/2	1		1	55	G3	3	24
4	3	22	1.0	1/2	1/2	4/2	14	1	1/4	1/4	1		1	55	G3	3	25
4	3	23	0.5	3/4	3/4	4/2	14	1	1/8	1/8	1		1	55	G3	3	26
4	3	47/2	0.5	7/8	7/8	4/2	14	1	1/8	1/8	1		3	57	A3	3	27
4	3	24	4.0	1	1	4/2	21	1	1	1	1		1	43	G2	2	34
4	3	24	1.0	1	1	4/2	14	1	1/4	1/4	1		5	59	B3	3	28
4	3	25	1.0	5/4	5/4	4/2	14	1	1/4	1/4	1		5	59	B3	3	29
4	3	26	1.0	3/2	3/2	4/2	14	1	1/4	1/4	1		1	55	G3	3	30
4	3	27	0.5	7/4	7/4	4/2	14	1	1/8	1/8	1		1	55	G3	3	31
4	3	55/2	0.5	15/8	15/8	4/2	14	1	1/8	1/8	1		3	57	A3	3	32
5	4	28	4.0	0	0	4/2	21	1	1	1	1		1	43	G2	2	44
5	4	28	2.0	0	0	4/2	14	1	1/2	1/2	1	1	5	59	B3	3	35
5	4	30	0.5	1/2	1/2	4/2	14	1	1/8	1/8	1	-1	5	59	B3	3	36
5	4	61/2	0.5	5/8	5/8	4/2	14	1	1/8	1/8	1		7	61	C#4	4	37
5	4	31	0.5	3/4	3/4	4/2	14	1	1/8	1/8	1		2	62	D4	4	38
5	4	63/2	0.5	7/8	7/8	4/2	14	1	1/8	1/8	1		5	59	B3	3	39
5	4	32	4.0	1	1	4/2	21	1	1	1	1		3	45	A2	2	45
5	4	32	1.0	1	1	4/2	14	1	1/4	1/4	1		7	61	C#4	4	40
5	4	33	1.0	5/4	5/4	4/2	14	1	1/4	1/4	1		2	62	D4	4	41
5	4	34	1.5	3/2	3/2	4/2	14	1	3/8	1/4	3/2		2	62	D4	4	42
5	4	71/2	0.5	15/8	15/8	4/2	14	1	1/8	1/8	1		7	61	C#4	4	43
6	5	36	4.0	0	0	4/2	21	1	1	1	1		2	50	D3	3	52
6	5	36	2.0	0	0	4/2	14	1	1/2	1/2	1		2	62	D4	4	46
6	5	39	1.0	3/4	3/4	4/2	14	1	1/4	1/4	1		3	57	A3	3	47
6	5	40	4.0	1	1	4/2	21	1	1	1	1		1	43	G2	2	53
6	5	40	2.0	1	1	4/2	14	1	1/2	1/2	1		5	59	B3	3	48
6	5	85/2	0.5	13/8	13/8	4/2	14	1	1/8	1/8	1		5	59	B3	3	49
6	5	43	0.5	7/4	7/4	4/2	14	1	1/8	1/8	1		5	59	B3	3	50
6	5	87/2	0.5	15/8	15/8	4/2	14	1	1/8	1/8	1		5	59	B3	3	51
7	6	44	4.0	0	0	4/2	21	1	1	1	1		1	43	G2	2	60
